,tweet_id,whole_tweet,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
1269,708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,2681,722,7437198,10,Twitter for iPhone,Original tweet,https://t.co/uC8kUqAz0W
1270,708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,3245,880,7437198,10,Twitter for iPhone,Original tweet,https://t.co/VwDc6PTDzk
1271,708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,16838,10846,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/xdNNEZdGJY
1272,708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,3803,1433,7437198,10,Twitter for iPhone,Original tweet,https://t.co/oSuEGw0BhX
1273,708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,2475,790,7437198,10,Twitter for iPhone,Original tweet,https://t.co/tK7a0AxQfd
1274,708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,4497,1650,7437198,10,Twitter for iPhone,Original tweet,https://t.co/VEFkvWCoHF
1275,708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,3561,894,7437198,10,Twitter for iPhone,Original tweet,https://t.co/XKhobeGuvT
1276,708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,2825,1049,7437198,10,Twitter for iPhone,Original tweet,https://t.co/kDamUfeIpm
1277,708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,2030,579,7437198,10,Twitter for iPhone,Original tweet,https://t.co/mhPSADiJmZ
1278,708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,4593,2049,7437198,10,Twitter for iPhone,Original tweet,https://t.co/5AJs8TIV1U
1279,707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,3286,1205,7437198,10,Twitter for iPhone,Original tweet,https://t.co/NiQQWzIzzq
1280,707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),51,2,7437198,10,Twitter for iPhone,Original tweet,)
1281,707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,2837,1038,7437198,10,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
1282,707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,3449,1014,7437198,10,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
1283,707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,2625,653,7437198,10,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
1284,707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,4307,2644,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/2vRmkkOLcN
1285,707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,3622,1074,7437198,10,Twitter for iPhone,Original tweet,https://t.co/84L4ED9Tpi
1286,707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,2716,941,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/NL2KwOioBh
1287,707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,17847,6869,7437198,10,Twitter for iPhone,Original tweet,https://t.co/oHKJHghrp5
1288,707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,2395,740,7437198,10,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
1289,707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",2401,642,7437198,10,Twitter for iPhone,Original tweet,https://t.co/uQsCJ8pf51
1290,707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,3692,1395,7437198,10,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
1291,707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,3458,1157,7437198,10,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
1292,707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,2606,687,7437198,10,Twitter for iPhone,Original tweet,https://t.co/BjpOa52jQ4
1293,707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,2913,852,7437198,10,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
1294,707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,2709,727,7437198,10,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
1295,707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,2316,852,7437198,10,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
1296,707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,4285,1468,7437198,10,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
1297,707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,2429,642,7437198,10,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
1298,706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,15343,8405,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/3PoKf6cw7f
1299,706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,2181,642,7437198,10,Twitter for iPhone,Original tweet,https://t.co/FMUxir5pYu
1300,706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,3501,1037,7437198,10,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
1301,706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,2718,1174,7437198,10,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
1302,706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,2276,670,7437198,10,Twitter for iPhone,Original tweet,https://t.co/6aJrjKfNqX
1303,706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",3645,1515,7437198,10,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
1304,706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,3263,1110,7437198,10,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
1305,706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,3630,988,7437198,10,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
1306,706310011488698368,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,22571,8567,7437198,10,Twitter for iPhone,Original tweet,https://t.co/GGmcTIkBbf
1307,706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,1793,500,7437198,10,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
1308,706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",2876,983,7437198,10,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
1309,706169069255446529,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",4111,2384,7437198,10,Twitter for iPhone,Original tweet,https://t.co/WN4C6miCzR
1310,706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,5423,1726,7437198,10,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
1311,706153300320784384,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,1573,414,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/KxYXHUHUi2
1312,705975130514706432,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,3266,790,7437198,10,Twitter for iPhone,Original tweet,https://t.co/cfn81n3FLO
1313,705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,3305,955,7437198,10,Twitter for iPhone,Original tweet,https://t.co/8tjnz1L8DI
1314,705898680587526145,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,2504,598,7437198,10,Twitter for iPhone,Original tweet,https://t.co/c67nUjwmFs
1315,705786532653883392,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",2056,566,7437198,10,Twitter for iPhone,Original tweet,https://t.co/xwPE9faVZR
1316,705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",3342,1233,7437198,10,Twitter for iPhone,Original tweet,https://t.co/nPTBsdm3BF
1317,705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,3116,993,7437198,10,Twitter for iPhone,Original tweet,https://t.co/zQUuVu812n
1318,705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,4691,1765,7437198,10,Twitter for iPhone,Original tweet,https://t.co/EEIkAGVY64
1319,705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,4028,1814,7437198,10,Twitter for iPhone,Original tweet,https://t.co/ih6epBOxIA
1320,705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,3158,808,7437198,10,Twitter for iPhone,Original tweet,https://t.co/wnsblfu7XE
1321,705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,2724,865,7437198,10,Twitter for iPhone,Original tweet,https://t.co/YMkxhGWUqv
1322,705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,2268,548,7437198,10,Twitter for iPhone,Original tweet,https://t.co/Pg18CDFC7Z
1323,705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,2291,649,7437198,10,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
1324,704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,4497,1193,7437198,10,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
1325,704859558691414016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,2381,585,7437198,10,Twitter for iPhone,Original tweet,https://t.co/81mvJ0rGRu
1326,704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",5389,1642,7437198,10,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
1327,704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,2777,1073,7437198,10,Twitter for iPhone,Original tweet,https://t.co/EatAd8JhyW
1328,704761120771465216,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,6995,3111,7437198,10,Twitter for iPhone,Original tweet,https://t.co/Lu0ECu5tO5
1329,704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,3099,1073,7437198,10,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
1330,704491224099647488,"13/10 hero af
@ABC",809,89,7437198,10,Twitter for iPhone,Original tweet,C
1331,704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,3584,1136,7437198,10,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
1332,704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,8467,3817,7437198,10,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
1333,704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,1677,376,7437198,10,Twitter for iPhone,Original tweet,https://t.co/INphk4ltkZ
1334,704134088924532736,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,1595,502,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/h5aI0Tim4j
1335,704113298707505153,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,1964,605,7437198,10,Twitter for iPhone,Original tweet,https://t.co/XpYMBQ1FD8
1336,704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,3076,983,7437198,10,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
1337,703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",1947,500,7437198,10,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
1338,703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,3469,1217,7437198,10,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
1339,703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,2736,742,7437198,10,Twitter for iPhone,Original tweet,https://t.co/XTVbSRdvcp
1340,703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,4070,1628,7437198,10,Twitter for iPhone,Original tweet,https://t.co/JSmX1FIEaW
1341,703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",4005,1481,7437198,10,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
1342,703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,2592,749,7437198,10,Twitter for iPhone,Original tweet,https://t.co/GUbFF4o6dZ
1343,703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,3697,1224,7437198,10,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
1344,703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,2019,416,7437198,10,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
1345,703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,2077,586,7437198,10,Twitter for iPhone,Original tweet,https://t.co/eBcqv9SPkY
1346,703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,7787,3326,7437198,10,Twitter for iPhone,Original tweet,https://t.co/hMjzhdUHaW
1347,703041949650034688,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,27809,13458,7437198,10,Twitter for iPhone,Original tweet,https://t.co/iHe6liLwWR
1348,702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,2734,774,7437198,10,Twitter for iPhone,Original tweet,https://t.co/LUFnwzznaV
1349,702899151802126337,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,1700,483,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/F9aLnADVIw
1350,702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,3396,1159,7437198,10,Twitter for iPhone,Original tweet,https://t.co/d2b5C2R0aO
1351,702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,2314,602,7437198,10,Twitter for iPhone,Original tweet,https://t.co/MpH1Fe9LhZ
1352,702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",10905,3510,7437198,10,Twitter for iPhone,Original tweet,https://t.co/IpAoztle2s
1353,702539513671897089,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,3030,1026,7437198,10,Twitter for iPhone,Original tweet,https://t.co/4EnShAQjv6
1354,702332542343577600,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,3365,1668,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/Dph4FDGoMd
1355,702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,3460,1105,7437198,10,Twitter for iPhone,Original tweet,https://t.co/7u8mM99Tj5
1356,702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",2613,818,7437198,10,Twitter for iPhone,Original tweet,https://t.co/rSNCEiTtfI
1357,702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",5074,1437,7437198,10,Twitter for iPhone,Original tweet,https://t.co/y35Y1TJERY
1358,701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,3634,1063,7437198,10,Twitter for iPhone,Original tweet,https://t.co/fZRob6eotY
1359,701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,4020,1098,7437198,10,Twitter for iPhone,Original tweet,https://t.co/KInss2PXyX
1360,701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,3756,1473,7437198,10,Twitter for iPhone,Original tweet,https://t.co/rH9SQgZUnQ
1361,701805642395348998,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,3619,1822,7437198,10,Vine - Make a Scene,Original tweet,https://t.co/8sdVenUAqr
1362,701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,2204,491,7437198,10,Twitter for iPhone,Original tweet,https://t.co/MWw3pVMhJA
1363,701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,2978,1003,7437198,10,Twitter for iPhone,Original tweet,https://t.co/yVdMsVYHIx
1364,701545186879471618,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,2807,659,7437198,10,Twitter for iPhone,Original tweet,https://t.co/SDVkc4m96M
1365,701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12882,5491,7437198,10,Twitter for iPhone,Original tweet,https://t.co/JKXh0NbBNL
1366,700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,2341,617,7437198,10,Twitter for iPhone,Original tweet,https://t.co/TBv7Qh1zxZ
1367,700864154249383937,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",2734,660,7437198,10,Twitter for iPhone,Original tweet,https://t.co/ItSsE92gCW
1368,700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,2563,537,7437198,10,Twitter for iPhone,Original tweet,https://t.co/110Eeg7KW3
1369,700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,2570,1032,7437198,10,Twitter for iPhone,Original tweet,https://t.co/5XaR0kj8cr
1370,700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,24076,10051,7437198,10,Twitter for iPhone,Original tweet,https://t.co/22x9SbCYCU
1371,700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,2787,858,7437198,10,Twitter for iPhone,Original tweet,https://t.co/JQGMP7kzjD
1372,700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,2402,615,7437198,10,Twitter for iPhone,Original tweet,https://t.co/5fMdH8GFaq
1373,700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,4371,1933,7437198,10,Twitter for iPhone,Original tweet,https://t.co/ALO02IAKCn
1374,700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,2798,800,7437198,10,Twitter for iPhone,Original tweet,https://t.co/A0h4lnhU4s
1375,700151421916807169,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,2364,709,7437199,10,Twitter for iPhone,Original tweet,https://t.co/o9aJVPB25n
1376,700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,7947,2953,7437199,10,Twitter for iPhone,Original tweet,https://t.co/Fbdr5orUrJ
1377,700062718104104960,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,2791,746,7437199,10,Twitter for iPhone,Original tweet,https://t.co/UtFI7eUCjE
1378,700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,2186,628,7437199,10,Twitter for iPhone,Original tweet,https://t.co/8Nuny4lLE3
1379,700002074055016451,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,3493,1445,7437199,10,Twitter for iPhone,Original tweet,https://t.co/x0ZDlNqfb1
1380,699801817392291840,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,3222,1031,7437199,10,Twitter for iPhone,Original tweet,https://t.co/qI8yvqKG02
1381,699788877217865730,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,2371,532,7437199,10,Twitter for iPhone,Original tweet,https://t.co/5bjrIRqByp
1382,699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,2930,1331,7437199,10,Twitter for iPhone,Original tweet,https://t.co/B28ebc5LzQ
1383,699775878809702401,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,2069,652,7437199,10,Twitter for iPhone,Original tweet,https://t.co/TEHu55ZQKD
1384,699691744225525762,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",10827,4928,7437199,10,Twitter for iPhone,Original tweet,https://t.co/ZJnCxlIf62
1385,699446877801091073,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",6259,2805,7437199,10,Twitter for iPhone,Original tweet,https://t.co/9fojElzIxx
1386,699434518667751424,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,2286,545,7437199,10,Twitter for iPhone,Original tweet,https://t.co/hTE2PEwGvi
1387,699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",1449,354,7437199,10,Twitter for iPhone,Original tweet,https://t.co/b8ncwl6TlE
1388,699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",2183,664,7437199,10,Twitter for iPhone,Original tweet,https://t.co/6r4GFZY5WS
1389,699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,1986,472,7437199,10,Twitter for iPhone,Original tweet,https://t.co/iNFIHvcVur
1390,699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",3334,925,7437199,10,Twitter for iPhone,Original tweet,https://t.co/Rizm1LWh4z
1391,699088579889332224,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,2359,675,7437199,10,Twitter for iPhone,Original tweet,https://t.co/VfLoDZecJ7
1392,699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,2584,705,7437199,10,Twitter for iPhone,Original tweet,https://t.co/A2j2StfNgL
1393,699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,3167,1271,7437199,10,Twitter for iPhone,Original tweet,https://t.co/7WrAWKdBac
